pkt arrival time,MACsrc,MACdst,APPID,SVlength,noASDU,svID1,smpCnt1,Data1,svID2,smpCnt2,Data2,svID3,smpCnt3,Data3,svID4,smpCnt4,Data4,svID5,smpCnt5,Data5,svID6,smpCnt6,Data6,svID7,smpCnt7,Data7,svID8,smpCnt8,Data8,svID9,smpCnt9,Data9,svID10,smpCnt10,Data10,svID11,smpCnt11,Data11,svID12,smpCnt12,Data12,svID13,smpCnt13,Data13
1683266978.552871,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,344,17,66kV2,344,0,66kV3,344,17,XFMR1W1,344,17,XFMR2W1,344,17,XFMR1W2,344,30,XFMR2W2,344,30,CB_XFMR1,344,52,CB_XFMR2,344,52,F_66kV1,344,0,F_66kV2,344,0,F_XFMR1,344,0,F_XFMR2,344,0
1683266978.585813,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,335,26,22kV2,335,0,22kV3,335,26,FDR1,335,26,FDR2,335,26,FDR3,335,26,FDR4,335,26,F_22kV1,335,0,F_22kV2,335,0,F_FDR1,335,0,F_FDR2,335,0,F_FDR3,335,0,F_FDR4,335,0
1683266978.603534,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,345,17,66kV2,345,0,66kV3,345,17,XFMR1W1,345,17,XFMR2W1,345,17,XFMR1W2,345,30,XFMR2W2,345,30,CB_XFMR1,345,52,CB_XFMR2,345,52,F_66kV1,345,0,F_66kV2,345,0,F_XFMR1,345,0,F_XFMR2,345,0
1683266978.636263,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,336,26,22kV2,336,0,22kV3,336,26,FDR1,336,26,FDR2,336,26,FDR3,336,26,FDR4,336,26,F_22kV1,336,0,F_22kV2,336,0,F_FDR1,336,0,F_FDR2,336,0,F_FDR3,336,0,F_FDR4,336,0
1683266978.653594,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,346,17,66kV2,346,0,66kV3,346,17,XFMR1W1,346,17,XFMR2W1,346,17,XFMR1W2,346,30,XFMR2W2,346,30,CB_XFMR1,346,52,CB_XFMR2,346,52,F_66kV1,346,0,F_66kV2,346,0,F_XFMR1,346,0,F_XFMR2,346,0
1683266978.686401,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,337,26,22kV2,337,0,22kV3,337,26,FDR1,337,26,FDR2,337,26,FDR3,337,26,FDR4,337,26,F_22kV1,337,0,F_22kV2,337,0,F_FDR1,337,0,F_FDR2,337,0,F_FDR3,337,0,F_FDR4,337,0
1683266978.704032,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,347,17,66kV2,347,0,66kV3,347,17,XFMR1W1,347,17,XFMR2W1,347,17,XFMR1W2,347,30,XFMR2W2,347,30,CB_XFMR1,347,52,CB_XFMR2,347,52,F_66kV1,347,0,F_66kV2,347,0,F_XFMR1,347,0,F_XFMR2,347,0
1683266978.736799,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,338,26,22kV2,338,0,22kV3,338,26,FDR1,338,26,FDR2,338,26,FDR3,338,26,FDR4,338,26,F_22kV1,338,0,F_22kV2,338,0,F_FDR1,338,0,F_FDR2,338,0,F_FDR3,338,0,F_FDR4,338,0
1683266978.754218,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,348,17,66kV2,348,0,66kV3,348,17,XFMR1W1,348,17,XFMR2W1,348,17,XFMR1W2,348,30,XFMR2W2,348,30,CB_XFMR1,348,52,CB_XFMR2,348,52,F_66kV1,348,0,F_66kV2,348,0,F_XFMR1,348,0,F_XFMR2,348,0
1683266978.787406,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,339,26,22kV2,339,0,22kV3,339,26,FDR1,339,26,FDR2,339,26,FDR3,339,26,FDR4,339,26,F_22kV1,339,0,F_22kV2,339,0,F_FDR1,339,0,F_FDR2,339,0,F_FDR3,339,0,F_FDR4,339,0
