pkt arrive time,MACsrc,MACdst,APPID,SVlength,noASDU,svID1,smpCnt1,Data1,svID2,smpCnt2,Data2,svID3,smpCnt3,Data3,svID4,smpCnt4,Data4,svID5,smpCnt5,Data5,svID6,smpCnt6,Data6,svID7,smpCnt7,Data7,svID8,smpCnt8,Data8,svID9,smpCnt9,Data9,svID10,smpCnt10,Data10,svID11,smpCnt11,Data11,svID12,smpCnt12,Data12,svID13,smpCnt13,Data13
1683681296.408750,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,125,17,66kV2,125,0,66kV3,125,17,XFMR1W1,125,17,XFMR2W1,125,17,XFMR1W2,125,30,XFMR2W2,125,30,CB_XFMR1,125,52,CB_XFMR2,125,52,F_66kV1,125,0,F_66kV2,125,0,F_XFMR1,125,0,F_XFMR2,125,0
1683681296.426419,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,116,26,22kV2,116,0,22kV3,116,26,FDR1,116,26,FDR2,116,26,FDR3,116,26,FDR4,116,26,F_22kV1,116,0,F_22kV2,116,0,F_FDR1,116,0,F_FDR2,116,0,F_FDR3,116,0,F_FDR4,116,0
1683681296.459109,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,126,17,66kV2,126,0,66kV3,126,17,XFMR1W1,126,17,XFMR2W1,126,17,XFMR1W2,126,30,XFMR2W2,126,30,CB_XFMR1,126,52,CB_XFMR2,126,52,F_66kV1,126,0,F_66kV2,126,0,F_XFMR1,126,0,F_XFMR2,126,0
1683681296.474806,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,117,26,22kV2,117,0,22kV3,117,26,FDR1,117,26,FDR2,117,26,FDR3,117,26,FDR4,117,26,F_22kV1,117,0,F_22kV2,117,0,F_FDR1,117,0,F_FDR2,117,0,F_FDR3,117,0,F_FDR4,117,0
1683681296.510986,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,127,17,66kV2,127,0,66kV3,127,17,XFMR1W1,127,17,XFMR2W1,127,17,XFMR1W2,127,30,XFMR2W2,127,30,CB_XFMR1,127,52,CB_XFMR2,127,52,F_66kV1,127,0,F_66kV2,127,0,F_XFMR1,127,0,F_XFMR2,127,0
1683681296.527657,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,118,26,22kV2,118,0,22kV3,118,26,FDR1,118,26,FDR2,118,26,FDR3,118,26,FDR4,118,26,F_22kV1,118,0,F_22kV2,118,0,F_FDR1,118,0,F_FDR2,118,0,F_FDR3,118,0,F_FDR4,118,0
1683681296.572629,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,128,17,66kV2,128,0,66kV3,128,17,XFMR1W1,128,17,XFMR2W1,128,17,XFMR1W2,128,30,XFMR2W2,128,30,CB_XFMR1,128,52,CB_XFMR2,128,52,F_66kV1,128,0,F_66kV2,128,0,F_XFMR1,128,0,F_XFMR2,128,0
1683681296.575745,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,119,26,22kV2,119,0,22kV3,119,26,FDR1,119,26,FDR2,119,26,FDR3,119,26,FDR4,119,26,F_22kV1,119,0,F_22kV2,119,0,F_FDR1,119,0,F_FDR2,119,0,F_FDR3,119,0,F_FDR4,119,0
1683681296.609960,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,129,17,66kV2,129,0,66kV3,129,17,XFMR1W1,129,17,XFMR2W1,129,17,XFMR1W2,129,30,XFMR2W2,129,30,CB_XFMR1,129,52,CB_XFMR2,129,52,F_66kV1,129,0,F_66kV2,129,0,F_XFMR1,129,0,F_XFMR2,129,0
1683681296.625437,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,120,26,22kV2,120,0,22kV3,120,26,FDR1,120,26,FDR2,120,26,FDR3,120,26,FDR4,120,26,F_22kV1,120,0,F_22kV2,120,0,F_FDR1,120,0,F_FDR2,120,0,F_FDR3,120,0,F_FDR4,120,0
